中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,16 ms,742 Mbps,95027 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,367 Mbps,47001 kB/s
129.146.7.98,443,2a09:bac5:60ec:1173::1bd:fd,US,Los Angeles,隧道,56 ms,60 Mbps,7707 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,403 Mbps,51609 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,18 ms,621 Mbps,79564 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,49 ms,417 Mbps,53452 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,16 ms,77 Mbps,9978 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,83 ms,536 Mbps,68608 kB/s
129.146.46.164,443,129.146.46.164,US,358 Mbps,45875 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,47 ms,413 Mbps,52940 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,344 Mbps,44032 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,48 ms,515 Mbps,65945 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,22 ms,928 Mbps,118784 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,18 ms,62 Mbps,8037 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,220 Mbps,28262 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,54 ms,48 Mbps,6167 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,104 ms,51 Mbps,6585 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,51 ms,493 Mbps,63180 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,74 ms,396 Mbps,50688 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,181 Mbps,23244 kB/s
144.21.35.132,443,209.177.81.218,DE,Frankfurt,隧道,120 ms,200 Mbps,25702 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,117 ms,47 Mbps,6121 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,44 Mbps,5695 kB/s
193.123.34.7,443,2a0b:21c0:1007:1ca:0:f3c2:dd8b:d28b,DE,Frankfurt,隧道,115 ms,212 Mbps,27238 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,258 Mbps,33075 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,58 ms,45 Mbps,5780 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,124 ms,286 Mbps,36659 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,185 ms,107 Mbps,13721 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,141 Mbps,18124 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,48 Mbps,6212 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,119 Mbps,15257 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,170 Mbps,21811 kB/s
168.138.149.17,443,168.138.149.17,BR,S
