中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,499 Mbps,63897 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,984 Mbps,125952 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,49 ms,496 Mbps,63590 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,58 ms,572 Mbps,73216 kB/s
150.230.44.13,443,150.230.44.13,US,Salt Lake City,中转,54 ms,339 Mbps,43417 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,328 Mbps,41984 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,46 Mbps,6014 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,67 ms,534 Mbps,68403 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Salt Lake City,隧道,66 ms,50 Mbps,6476 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,15 ms,122 Mbps,15667 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,62 ms,398 Mbps,50995 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,56 ms,471 Mbps,60313 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,38 ms,840 Mbps,107520 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,371 Mbps,47513 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,53 ms,468 Mbps,59904 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,26 ms,52 Mbps,6760 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,302 Mbps,38707 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,119 ms,25 Mbps,3236 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26b:1b,US,Los Angeles,隧道,72 ms,62 Mbps,8033 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,128 ms,246 Mbps,31539 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,132 ms,276 Mbps,35430 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,60 ms,471 Mbps,60313 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,21 ms,36 Mbps,4667 kB/s
130.61.23.77,443,130.61.23.77,182 Mbps,23347 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,207 Mbps,26521 kB/s
158.101.208.175,443,2a0b:21c0:100a:1b4:0:f8d0:d155:8734,DE,Frankfurt,隧道,116 ms,185 Mbps,23756 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,120 ms,39 Mbps,5040 kB/s
129.146.243.241,443,129.146.243.241,US,Los Angeles,中转,56 ms,384 Mbps,49254 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,51 ms,41 Mbps,5274 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,110 ms,43 Mbps,5599 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,136 Mbps,17510 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,144 ms,180 Mbps,23142 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,114 ms,56 Mbps,7237 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,57 ms,46 Mbps,5944 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,111 ms,188 Mbps,24166 kB/s
143.47.182.90,443,2a0b:21c0:1007:1c9:0:7a8f:a068:d47a,DE,Frankfurt,隧道,128 ms,200 Mbps,25600 kB/s
168.138.149.17,443,168.138.149.17,BR,S
