中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,586 Mbps,75059 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,29 Mbps,3742 kB/s
129.80.26.150,443,2604:980:1003:ee:0:799b:e97f:48ea,US,Ashburn,隧道,50 ms,545 Mbps,69836 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,730 Mbps,93491 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,74 ms,359 Mbps,45977 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,84 ms,342 Mbps,43827 kB/s
158.101.212.88,443,2a0b:21c0:1007:cb:0:d56d:dc3b:b5a7,DE,Frankfurt,隧道,110 ms,239 Mbps,30617 kB/s
141.148.230.70,443,2a0b:21c0:1007:c7:0:a6ec:85d5:6a38,DE,Frankfurt,隧道,108 ms,251 Mbps,32153 kB/s
129.80.57.0,443,2604:980:1003:ee:0:9417:29eb:f978,US,Ashburn,隧道,16 ms,673 Mbps,86220 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,7 ms,36 Mbps,4620 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,250 Mbps,32051 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,72 ms,275 Mbps,35225 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,115 ms,212 Mbps,27238 kB/s
158.101.200.177,443,2a0b:21c0:1007:1c8:0:3199:41c9:e995,DE,Frankfurt,隧道,105 ms,236 Mbps,30208 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,101 ms,272 Mbps,34816 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,444 Mbps,56934 kB/s
150.230.22.152,443,2606:f240:f00:a683:0:2071:1fe7:115d,US,Frankfurt,隧道,118 ms,223 Mbps,28569 kB/s
141.147.17.35,443,2a0b:21c0:100a:1fa:0:b3a:bf72:3d75,DE,Frankfurt,隧道,107 ms,217 Mbps,27852 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,75 ms,285 Mbps,36556 kB/s
141.147.60.82,443,2a0b:21c0:100a:1b5:0:1132:da67:10b,DE,Frankfurt,隧道,94 ms,132 Mbps,16896 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,371 Mbps,47513 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,92 ms,51 Mbps,6569 kB/s
143.47.190.37,443,2a0b:21c0:1007:1c7:0:6a4f:fa1c:2e5,DE,Frankfurt,隧道,119 ms,248 Mbps,31846 kB/s
152.70.60.159,443,2a0b:21c0:100a:1f9:0:673d:84a4:ae7b,DE,Frankfurt,隧道,93 ms,248 Mbps,31744 kB/s
129.80.82.83,443,2604:980:1003:ed:0:3790:1ff0:5c49,US,Ashburn,隧道,24 ms,440 Mbps,56320 kB/s
129.146.46.164,443,129.146.46.164,US,Denver,中转,119 ms,300 Mbps,38502 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,103 ms,256 Mbps,32870 kB/s
193.122.62.253,443,2a0b:21c0:1007:1c9:0:356a:fd13:8596,DE,Frankfurt,隧道,128 ms,122 Mbps,15667 kB/s
143.47.185.70,443,2a0b:21c0:1007:cb:0:c84f:567f:67e1,DE,Frankfurt,隧道,105 ms,232 Mbps,29798 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,107 ms,179 Mbps,22937 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,129 Mbps,16588 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,279 Mbps,35737 kB/s
143.47.245.240,443,2a0b:21c0:1007:1cb:0:947c:6d40:e522,DE,Frankfurt,隧道,102 ms,212 Mbps,27136 kB/s
141.148.241.78,443,2a0b:21c0:1007:1c9:0:629b:4700:af6,DE,Frankfurt,隧道,127 ms,253 Mbps,32460 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,91 ms,47 Mbps,6054 kB/s
141.148.224.123,443,2a0b:21c0:100a:1fa:0:f867:3035:f70a,DE,Frankfurt,隧道,112 ms,220 Mbps,28262 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,12 ms,194 Mbps,24883 kB/s
141.147.49.215,443,2a0b:21c0:1007:1c8:0:3092:815c:27c9,DE,Frankfurt,隧道,105 ms,120 Mbps,15360 kB/s
150.230.123.136,443,2a0b:21c0:100a:1fa:0:f9a1:5e87:68b6,DE,Frankfurt,隧道,96 ms,203 Mbps,26009 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,96 ms,42 Mbps,5460 kB/s
130.162.37.99,443,2a0b:21c0:100a:1b2:0:ed1b:b182:6df4,DE,Frankfurt,隧道,95 ms,120 Mbps,15462 kB/s
158.101.221.74,443,2a0b:21c0:100a:1b2:0:6cb9:a5ec:8c07,DE,Frankfurt,隧道,111 ms,277 Mbps,35532 kB/s
150.230.113.116,443,2a0b:21c0:1007:c7:0:2cff:5753:e976,DE,Frankfurt,隧道,116 ms,272 Mbps,34918 kB/s
