中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,410 Mbps,52531 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,298 Mbps,38195 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,53 ms,0 Mbps,85 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,240 Mbps,30720 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,21 ms,67 Mbps,8679 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,43 ms,514 Mbps,65843 kB/s
35.197.23.75,443,35.212.201.5,US,Seattle,隧道,89 ms,312 Mbps,39936 kB/s
158.178.147.110,443,2a0b:21c0:100a:1b1:0:d444:be53:d16b,DE,Frankfurt,隧道,107 ms,211 Mbps,27033 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,12 ms,800 Mbps,102400 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,103 ms,84 Mbps,10854 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,122 Mbps,15667 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,45 Mbps,5884 kB/s
35.230.79.26,443,35.212.201.5,US,Seattle,隧道,76 ms,353 Mbps,45260 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,61 ms,273 Mbps,35020 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,260 Mbps,33382 kB/s
192.18.134.231,443,192.18.134.231,US,Seattle,中转,75 ms,283 Mbps,36249 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,6 Mbps,804 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Seattle,中转,0 ms,143 Mbps,18329 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,73 ms,188 Mbps,24166 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,189 Mbps,24268 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,97 ms,50 Mbps,6417 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,95 ms,263 Mbps,33689 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,116 ms,38 Mbps,4950 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,7 Mbps,930 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,97 ms,321 Mbps,41164 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,77 ms,362 Mbps,46387 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,101 ms,49 Mbps,6315 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26a:6a,US,Los Angeles,隧道,85 ms,51 Mbps,6611 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,69 ms,98 Mbps,12595 kB/s
158.178.154.78,443,2a0b:21c0:100a:1b2:0:72aa:753d:748,DE,Frankfurt,隧道,102 ms,216 Mbps,27750 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,101 ms,28 Mbps,3631 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,230 Mbps,29491 kB/s
168.138.149.17,443,168.138.149.17,BR,S
